WBGene_ID,Gene_name,Cholinergic_(29),Cholinergic_(35),Cholinergic_(36),GABAergic,Dopaminergic,flp-1(+),BAG,URX/AQR/PQR,Touch_receptor,PVC/PVD,SDQ/ALN/PLN,CAN,RIA,RIC,DVA,Cluster_5,Cluster_10,Cluster_13,Cluster_16,Cluster_17,Cluster_21,Cluster_25,Cluster_27,Cluster_40,Pharyngeal_(33),Pharyngeal_(37)
WBGene00011479,T05E11.2,0,0,14.97,0,0,0,0,0,13.26,0,0,0,0,0,0,0,0,0,34.1,0,0,0,0,0,0,0
WBGene00021894,Y54G2A.32,0,0,0,0,0,0,0,0,0,0,33.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020527,T15B7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00001399,fat-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017671,pgal-1,898.74,7836.18,2977.02,492.71,1336.84,6221.32,4032.37,4814.97,2759.16,651.09,784.32,84.75,1652.67,3678.33,4325.79,4182.19,4288.57,9032.84,4974.18,8321.06,6813.93,2561.98,4337.93,7953.47,16249.26,3549.59
WBGene00013148,Y53F4A.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017389,lgc-38,3.95,439.79,47.35,0,129.09,284.55,0,0,51.6,0,0,10.72,9.19,0,0,0,38.47,86.49,0,0,18.54,243.93,0,0,0,317.04
WBGene00013498,Y70G10A.2,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010309,rpn-6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00044784,F13H10.8,0,0,0,0,0,0,0,55.74,0,0,8.99,0,0,0,0,0,0,0,14.84,0,0,6.61,0,0,0,0
WBGene00007071,AC3.5,0,0,0,0,0,0,0,55.74,5.01,0,0,0,18.26,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008698,F11D11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007924,rsu-1,58.99,268.92,84.46,118.72,54.69,21.25,0,0,88.55,209.29,95.69,36.99,0,0,0,0,23.86,71,0,0,20.63,5.52,0,0,0,149.82
WBGene00007999,tag-297,0,0,0,0,0,0,0,0,4.66,14.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00003375,mlp-1,0,0,14.97,0,0,0,0,79.63,3.72,0,0,157.36,0,0,0,0,0,0,0,0,0,11.38,0,0,0,0
WBGene00000975,dhs-12,0,0,0,0,0,0,0,0,0,0,0,19.74,0,0,0,0,0,0,0,57.56,0,0,95.48,0,0,0
WBGene00010621,egg-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021340,Y34F4.5,0,0,0,0,0,0,0,131.33,0,0,0,0,0,0,0,0,108.51,0,9.02,0,0,0,0,0,0,0
WBGene00007708,nola-3,0,0,0,0,0,0,59.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.42,0
WBGene00017321,F09G8.7,0,0,0,0,0,0,0,0,0,15.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013882,msa-1,2494.87,0,3216.3,469.68,515.83,134.5,0,122.38,102.16,1952.18,0,0,0,197.33,0,0,2586.08,0,120.84,669.55,25.55,337.87,1721.81,335.49,42.02,272.24
WBGene00012255,lpr-6,0,0,0,0,10.41,14.24,0,0,0,6.4,0,13.33,0,0,0,0,89.9,0,0,0,0,0,0,0,0,0
WBGene00006628,tsp-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00000528,clh-1,0,0,0,3.72,120.94,0,30.84,44.98,0,296.2,0,615.62,0,0,0,0,0,0,0,0,0,7.34,0,0,767.36,82.59
WBGene00017954,F31E8.4,18.52,0,0,0,0,63.66,13.82,144.05,0,0,0,163.85,0,0,0,0,0,0,0,17.98,0,23.67,0,0,0,0
WBGene00016568,C41G11.1,0,0,0,1.86,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.42,0
WBGene00007787,C27H6.8,3.85,0,0,0,0,0,0,0,0,3.06,31.73,12.09,0,0,0,0,0,0,0,0,22.52,8.61,0,0,39.46,34.25
WBGene00009016,F21D9.2,0,0,0,0,0,9.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00002253,lbp-1,0,0,0,4.65,0,3.7,0,0,0,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.17
WBGene00009881,F49C12.12,314.12,0,165.9,96.37,199.04,207.05,0,122.33,62.54,60.09,537.6,129.11,52.34,77.3,123.58,0,142.27,248.39,0,254.09,0,131.76,0,200,315.09,324.33
WBGene00009000,arrd-28,0,0,0,0,0,0,0,90.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009962,F53B6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013480,egas-3,0,0,30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016419,tyr-4,0,0,0,0,0,0,37.6,0,0,0,55.92,0,0,0,0,0,0,0,0,0,13.45,0,0,0,0,0
WBGene00006541,tbh-1,0,0,0,0,0,0,0,0,0,0,0,0,0,5576.65,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012544,Y37D8A.2,0,0,0,0,0,0,0,0,38.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006713,ubc-18,61.5,0,35.58,30.77,32.17,14.61,27.64,120.24,7.81,0,63.95,2.83,0,0,0,0,0,0,10.26,36.73,175.61,33.78,26.31,0,0,58.19
WBGene00007131,pals-26,0,0,0,0,0,0,38.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013579,Y79H2A.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016210,C29F5.1,0,0,0,0,0,0,112.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.52,0,0,0,0
WBGene00016607,C43E11.9,0,0,0,0,0,0,27.64,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017364,clec-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010625,K07C5.2,14.9,0,0,0,0,0,0,0,14.53,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010308,F59B2.3,0,0,0,0,0,0,0,0,0,0,0,34.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011560,T07C4.3,0,0,0,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.92,0,0,0,63.54
WBGene00007055,tag-196,383.65,129.38,581.9,115.57,48.39,16.35,0,113.71,18.26,549.18,16.8,0,67.2,0,46.1,332.55,209.01,0,265.02,0,0,236.59,105.09,271.19,0,56.55
WBGene00003095,lys-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008829,cyp-35D1,0,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00002267,lec-4,110.39,0,26.94,95.06,0,6.69,0,0,21.39,0,0,0,0,0,27.67,261.42,0,0,0,0,162.94,21.95,0,0,0,53.86
WBGene00012383,ttr-17,2.31,0,0,34.86,0,0,0,0,0,5.47,0,12.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010236,F58B4.3,0,0,0,0,0,23.67,0,0,0,7.38,4.25,0,0,0,0,0,0,0,1559.86,0,1461.49,0,0,0,0,48.37
WBGene00007132,pals-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00000689,col-115,0,0,0,5.14,0,0,0,0,31.39,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012901,cnp-2,0,0,14.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.2
WBGene00016990,vps-37,30.54,0,0,32.44,0,0,0,0,22.96,4.01,0,54.78,0,0,13.83,72.43,0,0,0,0,0,8.32,0,0,42.02,0
WBGene00022402,lmtr-2,5.06,0,0,21.25,10.23,61.86,0,0,46.08,0,6.05,0,119.09,0,0,0,309.15,0,17.81,0,0,82.27,0,0,51.57,11.51
WBGene00016336,C33C12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00003876,pept-2,0,0,0,0,0,0,0,0,0,0,0,792.43,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62
WBGene00011378,T02E1.6,0,0,0,0,0,0,35.71,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00001669,gpa-7,93.39,752.33,433.35,13.07,53.3,165.86,54.27,35.17,54.15,60.37,28.71,197.4,91.68,362.35,355.94,466.02,265.91,82.97,291.07,382.84,27.13,494.41,443.49,741.59,299.09,318.12
WBGene00013181,Y53H1B.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.26,0,0,0,0
WBGene00017880,F28A12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00138721,pals-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.49,0,0,0,0,0
WBGene00003078,lsm-4,0,0,0,4,0,0,0,0,0,0,0,9.38,70.68,0,0,0,0,0,0,0,11.05,0,0,0,0,33.87
WBGene00002262,ldh-1,260.95,63.04,287.4,210.25,207.93,105.02,334.15,681.44,562.34,92.24,289.58,126.82,346.11,249.79,127.67,311.61,0,44.8,115.26,629.63,432.33,484.35,76.18,326.36,73.64,226.82
WBGene00021871,dml-1,10.82,0,0,0,34.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020370,T08H10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015298,C01F1.3,187.99,0,0,21,0,0,0,0,8.05,3.06,41.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018270,eas-1,0,44.32,0,0,10.41,0,0,0,0,0,0,10.43,0,0,0,0,0,0,0,0,22.52,0,0,0,0,6.96
WBGene00009294,F31D4.9,82.16,0,0,73.5,103.79,46.89,0,0,8.6,6.04,81.75,0,0,0,19.61,0,0,0,0,153.92,0,40.16,0,0,0,0
WBGene00004998,spp-13,0,0,0,0,29.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00000204,arx-6,58.35,0,101.16,22.77,0,0,0,0,0,40.86,0,30.09,0,0,0,0,0,0,26.79,0,25.41,0,0,0,0,59.05
WBGene00009968,fig-1,0,0,0,89.41,0,0,0,0,0,0,24.37,0,0,0,37.23,0,0,0,5.45,0,0,0,0,0,0,0
WBGene00000405,cdk-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018181,mpdu-1,47.89,0,14.39,0,0,0,0,0,8.91,24.16,0,34.13,0,0,0,0,0,0,0,0,0,5.14,0,0,0,27.32
WBGene00000412,cdr-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1,0,0,0,0,0
WBGene00019811,egg-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77,0,0,0,0,0
WBGene00013894,ZC434.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012439,Y12A6A.1,0,0,0,0,78.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011794,nep-21,25.03,1964.37,46.5,128.46,255.94,0,0,0,573.21,9.19,57.35,96.11,666.74,0,0,2276.78,0,0,107.03,0,0,876.15,298.15,0,0,343.5
WBGene00007516,gpx-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.37,0,0,0,0,0,0,0
WBGene00077658,M106.8,46.83,0,12.64,0,0,13.32,0,0,117.22,9.61,72.36,151.39,0,0,0,0,0,0,0,16.08,86.47,0,0,0,35.8,0
WBGene00019203,ttr-47,0,0,0,0,0,0,0,0,0,0,25.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.94
WBGene00003994,pgl-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009030,clec-233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009896,scl-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.58
WBGene00008743,F13D12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00044681,T24C4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00000772,cpb-3,16.15,0,0,12.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.85,0,0,0
WBGene00235315,Y50D4A.10,11.34,0,0,0,0,0,0,0,0,0,0,0,105.22,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016504,C37C3.12,0,0,0,0,0,0,0,0,0,0,0,0,191.9,0,0,0,0,0,0,0,0,0,0,0,0,19.61
WBGene00021486,lbp-9,27.34,0,165.63,56.31,83.95,58.8,0,63.4,27.89,56.07,42.01,106.4,49.51,96.26,135.48,0,104.82,107.87,13.08,47.56,0,110.33,72.4,0,79.61,129.99
WBGene00008854,F15D3.4,0,0,0,0,0,8.02,0,0,0,0,13.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00044708,pals-11,0,0,0,0,0,0,0,27.87,0,0,0,0,0,0,0,0,0,223.71,0,0,0,0,0,0,0,0
WBGene00008760,F13E9.11,416.34,52.81,149.43,801.3,349.14,37.13,0,68.19,150.44,481.24,360.61,70.05,85.09,0,0,174.15,146.2,0,53.79,637.15,0,661.08,460.48,0,230.44,14.88
WBGene00003551,nas-33,0,0,0,24.76,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004798,sip-1,0,0,0,0,98.27,0,0,0,0,0,13.33,12.97,0,0,0,23.4,0,0,0,0,0,6.03,0,0,0,0
WBGene00011112,R07E5.4,0,0,0,7.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.67,0,0,0,0,0,0,0
WBGene00019963,R08E5.3,0,0,0,0,0,0,0,0,0,0,0,13.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00022125,Y71F9B.1,0,0,0,0,0,0,0,0,9.47,0,0,0,25.16,0,0,0,0,0,0,0,0,21.52,0,0,0,0
WBGene00010539,ttr-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53,0,0,0,0
WBGene00010314,F59B2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019260,H34I24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00000035,ace-1,0,0,0,0,184.01,0,0,0,0,38.87,0,0,183.32,0,0,0,0,0,30.67,0,0,0,0,0,0,0
WBGene00004915,snr-2,81.06,0,12.79,31.45,85.43,47.68,32.95,0,30.89,12.54,97.37,45.32,93.92,73.15,0,0,126.26,46.69,126.8,0,51.88,16.99,0,110.8,147.16,152.34
WBGene00017784,F25E5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020156,T02B11.4,28.51,0,0,16.77,0,0,0,0,0,0,67.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00000465,cpg-1,68.66,0,63.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021743,Y50D4B.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00023487,mrps-24,22.71,0,0,11.78,0,10.09,0,58.01,0,0,0,37.69,26.61,0,0,0,19.45,0,0,0,0,0,0,0,0,33.87
WBGene00000888,cyn-12,0,0,0,0,0,0,0,0,17.21,0,0,23.62,0,0,0,0,42.87,0,0,0,0,0,0,0,0,0
WBGene00012646,lron-10,40.2,0,10.24,6.96,36.35,12.14,15.86,104.66,38.38,5.45,60.29,40.25,0,0,0,0,20.55,360.45,9.02,236.03,9.18,40.72,0,0,0,134.66
WBGene00009653,F43D9.1,0,0,0,0,0,8.34,0,0,0,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012296,spe-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.24,0,0,0,0
WBGene00018605,F48E3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.08,0,0,0,0,0,0
WBGene00020052,R13A5.10,0,0,0,0,34.37,0,0,0,0,0,0,0,0,0,0,0,0,0,93.03,0,0,0,0,0,0,0
WBGene00006306,sue-1,7742.66,3545.18,210.45,995.38,1018.77,1056.29,1975.28,1075.21,1471.9,267.35,2717.88,21.94,1929.18,780.63,305.97,962.84,967.19,5668.48,1677.75,624.41,0,316.91,386.14,7723.44,644.97,452.35
WBGene00012185,W01F3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006636,tsp-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006929,vit-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017306,F09F9.1,0,0,0,0,0,0,50.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00022801,pcp-5,36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00002268,lec-5,2.98,0,0,45.98,0,0,117.52,0,12.27,0,0,0,26.53,0,0,0,0,0,0,0,17.37,15.92,34.84,0,0,0
WBGene00000013,abf-2,0,0,63.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.01
WBGene00044081,D1086.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00001686,gpd-4,0,0,0,0,0,6.84,0,0,11.17,42.87,0,6.75,0,0,0,0,0,0,0,0,0,16.87,0,0,0,0
WBGene00022034,deps-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017780,F25E2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006531,tba-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.54,0,160.78,0,0,0,0,0
WBGene00021212,Y18H1A.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006927,vit-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011278,R74.2,0,0,0,0,0,0,162.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012585,lips-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007196,B0513.4,0,0,0,10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020116,moa-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00007806,clec-230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.12,0,0,0,0,0,0,0
WBGene00021513,Y41D4B.6,0,0,0,0,0,0,65.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0
WBGene00017416,F13B6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018743,F53B3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00000174,aqp-6,0,0,0,0,108.76,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00006612,trf-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010082,F55A11.11,0,0,0,24.46,0,0,0,0,0,29.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010370,ctg-1,0,0,20.61,0,0,3.35,0,0,0,0,39.79,15.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021270,pid-3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008218,nasp-2,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.34,0,12.06,0,0,61.31,0
WBGene00001309,emr-1,0,0,0,13.4,20.39,12.91,0,0,14.53,0,0,31.91,125.24,0,24.03,0,0,0,0,0,0,0,0,0,0,0
WBGene00012116,del-4,0,0,0,0,0,0,0,55.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018427,F44E7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00001390,far-6,3.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00003590,nex-3,0,0,7.9,0,0,0,0,0,0,0,0,0,0,46.07,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008596,clec-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019669,K12B6.4,0,0,0,0,0,0,0,0,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00195180,C41D11.10,0,0,0,0,0,0,0,0,0,16.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00000108,alh-2,0,0,4.92,0,20.22,0,0,0,0,56.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009269,F30A10.12,0,0,0,0,0,0,0,16.27,0,0,0,26.99,0,0,0,0,0,0,18.37,0,0,0,0,0,0,0
WBGene00020196,T03G11.3,0,80.19,0,0,344.37,0,228.71,0,52.53,3.69,0,0,0,72.89,0,0,0,0,281.48,0,343.75,0,0,0,0,8.23
WBGene00016088,clec-266,0,0,0,0,0,0,0,0,0,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017810,clec-157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019819,aass-1,0,0,0,0,0,0,0,0,0,0,0,26.15,0,0,69.7,0,0,0,0,0,0,0,0,0,0,0
WBGene00010241,F58D2.2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00000656,col-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010506,K02E2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084.71,0,0,0,0,0
WBGene00013079,ttr-26,0,0,0,14.16,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013180,cutl-10,0,0,0,0,70.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31
WBGene00011401,T03F6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00000830,ctl-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011961,T23G4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00008033,spin-2,0,0,0,0,0,0,0,0,0,0,0,22.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012689,Y39B6A.30,0,0,0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013720,Y106G6H.8,0,0,0,0,6.51,12.23,0,0,9.6,6.08,23.58,14.73,21.14,0,0,0,0,0,0,46.28,0,4.84,0,0,0,0
WBGene00020414,T10E9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009154,F26D2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016461,C35E7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.64,0,0,0,0,0,0,0,0,0,20.19
WBGene00006452,heh-1,0,0,0,50,0,20.73,0,0,0,6.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010491,K02B7.3,0,0,0,0,0,0,0,539.56,0,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62
WBGene00021093,W08F4.3,24.11,0,20.72,3.57,31.45,34.47,0,19.25,30.29,22.98,0,26.58,53.49,0,55.11,20.38,41.58,0,26.82,0,0,39.55,0,0,58.79,31.77
WBGene00009729,F45E10.2,0,0,0,0,0,0,78.04,90.93,364.78,39.4,0,0,418.42,438.44,0,0,54.04,0,30.38,79.64,27.41,82.59,0,0,0,16.01
WBGene00019563,K09C6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011847,chil-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004282,rab-30,0,0,0,0,0,0,0,0,2.9,31.27,30.94,0,0,0,0,0,41.58,0,0,0,0,0,0,0,0,0
WBGene00011795,T16A9.5,0,0,0,0,0,0,0,0,0,0,37.54,0,120.56,0,0,0,0,0,0,0,0,66.55,0,0,0,0
WBGene00017133,EEED8.2,0,0,0,0,0,3.95,0,0,0,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00000964,dhp-2,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019947,htz-1,51.76,19.59,90.34,81.59,68.3,109.05,478.19,10.98,74.15,3.06,72.21,59.92,58.16,0,157.72,113.04,73.66,79.36,23.23,159.29,30.1,72.35,231.7,0,35.83,182.66
WBGene00044574,F23G4.1,0,129.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.27,0,0,0,0,0,0,0
WBGene00015102,cpg-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.13,0,0,0,0,0,0,0,0,5.58
